text_a1,binary_annotation_a1,binary_annotation_a2,binary_annotation_a3
"# Salud | ¿ Eres vegano ?   En esta entrega de la serie Radiósfera ,   evalúa si tu alimentación es la adecuada . 
 👉 https://t.co/WqbLbqKB0r https://t.co/ItyxaPyuEq",0,0,0
"A diferencia de la Tierra , Marte tiene varios campos eléctronos debajo de su corteza por lo que las auraras se forman a distintas latitudes , como muestra la imagen de Hope la sonda puesta en órbita en torno a Marte los Emiratos Árabes Unidos . https://t.co/8nyZGNCVMo",0,0,0
"Santiago es el host de sun_shine_365 y encontrarás en su canal divulgación en muchísimos temas , es parte de nuestra comunidad # edutubersmx 

 # lacienciaeschida https://t.co/sWc4h6i3NZ",0,0,0
"# Salud | Late aproximadamente 100 mil veces por día , más de 30 millones de veces por año y aproximadamente 2 mil 500 millones de veces a lo largo de una vida de 70 años . ❤ ️ # DíaMundialdelCorazón 
 https://t.co/hYy0iuXgYR",0,0,0
"5️⃣ La observación del principio del universo arrojará luz sobre cuestiones desconcertantes de materia oscura y energía , agujeros negros , evolución de galaxias a lo largo del tiempo , cómo fueron las primeras estrellas y cómo llegamos al universo que experimentamos hoy . https://t.co/n7fMviPmu1",0,1,1
"Conoce las verdaderas razones por las que vemos las estrellas de diferentes colores en el cielo en el NUEVO VIDEO del canal . 

 https://t.co/SLdPHjsdZQ https://t.co/VbxAE87qpN",0,0,0
"👨 ‍ 🏫 En caso de trabajar un límite que resulte en la indeterminación 0/0 , se recomienda utilizar la regla de L´Hopital para obtener su límite . 
 https://t.co/Ya79HqM7dN https://t.co/yec3tb1XCU",0,0,1
"Si te parecieron fabulosos los datos , pero no suficientes ¡ Corre a ver nuestro vídeo ! 

 10 preguntas sobre los GATOS 👇 
 https://t.co/OA0Cg624N1",0,1,0
"¿ Por qué pasa el tiempo taaaaaaaaan rápido cuando estamos disfrutando ? 

 Hay varias explicaciones : 
 Se ha visto que tu personalidad puede afectar cómo percibes el tiempo .",0,0,1
😱 Joseph Lagrange fue un matemático que propuso un método para obtener los máximos y mínimos de funciones de varias variables . https://t.co/yw55QJLdVQ,0,0,0
"La escasa agua de la Luna está congelada y concentrada en los casquetes polares , dónde no incide directamente la radiación solar . El 1% de esa agua proviene de la que se evapora de la Tierra . En particular en el polo sur forma permafrost lunar.(MIT Technology Review ) https://t.co/ozyNz1jNsP",0,0,0
Dentro de 300 millones de años todos los continentes terrestres se unirán en una estructura llamada Amasia debido a la tectónica de placas que los desplaza unos centímetros por año.(Curtin University ) https://t.co/Ef1FTaZDl4,0,0,0
"Primera imagen del James Webb . Espectro del exoplaneta WASP 96b 
  Se han detectado por primera vez señales de agua en la atmósfera de este exoplaneta . https://t.co/bYnaQdx20A",0,0,1
"Reconocen las diferentes horas del día y las estaciones y se preparan para recibirlas . Son capaces de distinguir algunos sonidos . En un experimento , a una planta se le puso la grabación de una oruga comiendo hojas , la planta comenzó a producir químicos tóxicos para defenderse .",0,0,1
"# CuriosasEfemérides | El 26 de enero se celebra el Día Mundial de la Educación Ambiental 🍃 🌎 🍂 

 Esta conmemoración busca sensibilizar a las personas sobre la línea que existe entre el desarrollo humano y la conservación del planeta . https://t.co/ycjrBylCUD",0,0,0
"# DatoCurioso | ¿ Flores que cambian de color ? 🌸 🌺 🌼 

 Ilustración : @miss_sofyjones https://t.co/6iEC9BoRyu",0,0,0
Ya está en línea otro “ Quanto de Ciencia para niños ” para explicarles porqué no se cae la Torre de Pisa .   https://t.co/6ZxyvWtu35 https://t.co/TagZaAYGFp,0,0,0
"Mary Cartwright , la matemática que descubrió el caos . 

 https://t.co/WfyRUwGf4s https://t.co/rCmV5KOXTC",0,1,1
"¡ Este es un día cargado de ciencias matemáticas ! ♾ 

 El 14 de marzo , además de celebrar el Día de π , conmemoramos el natalicio de Albert Einstein , y recordamos el aniversario luctuoso del gran Stephen Hawking . 🧠 

 ¡ # RedescubreLaCiencia con el Día Internacional de las Matemáticas ! https://t.co/3amtZm2rVQ",0,1,0
"Monte Olimpo , en Marte : ¡ el volcán más grande del Sistema Solar ! https://t.co/2iqBoNaKnN",0,0,0
"# whatIf si descubrieras que   vivimos en una # simulación ? 🤖 
 Lo cierto es que esta # teoría no está taaan alejada de la realidad . 
 En nuestro vídeo ¿ Vivimos en una # SIMULACIÓN ? te contamos todo 👇 
 https://t.co/8qlBiJFJPo 
 # WHATIF # Simulation # Matrix",0,0,0
"Cada vez hay más contaminación con microplásticos , proviene de objetos de uso diario como ropa de poliester ; son dañinos para la salud , dañan los pulmones . Las telas de araña atrapan estos micro plásticos y permiten analizar su densidad y composición . ( Niklas Strom / New Scientist ) https://t.co/PMuqiIEvbs",0,1,1
"El mapa geológico más detallado a la fecha de la Luna , contiene información de estratos geológicos y pormenores de eventos que , a través de miles de millones de años , moldearon la superficie lunar . 🌖 

 ¡ La @RevistaComoVes te cuenta en su edición de agosto : https://t.co/cxuRAn9RHL ! https://t.co/lBBlqtWSBG",0,0,0
"Las espectaculares explosiones que vemos -y oímos- en las películas , en el espacio , sonarían así : 
 [ Silencio incómodo ] 
 En la tierra tenemos aire , que resulta ser muy bueno para transmitir las ondas de sonido(y el agua , aún mejor ) . Pero en el espacio no hay aire , ni agua . https://t.co/u3mwAH2QVT",0,0,0
"👀 ¿ Tienes inquietudes sobre Astronomía ? 
 🥳 El * viernes 10 de febrero * podrás chatear con las académicas del Instituto de Astronomía - CU - UNAM y preguntar tus dudas . 
 🥳 Todas y todos pueden participar . 
 ⭐ ️ Ingresa a https://t.co/H9aHYOlWrI https://t.co/d6tB7dDDEp",0,0,0
"Los bonobos son primates superiores más cooperativos que los chimpancés , adoptan a huérfanos con mayor frecuencia ; como Marie , madre de Marina y Magaux de 5 y 2 años , quien tomó bajo su resguardo a Flora de 3 . ( Nature Briefing ) https://t.co/Q37TnF6x7L",0,1,0
"🚀 Hoy se cumplen 60 años del primer viaje espacial tripulado , realizado por el cosmonauta soviético Yuri # Gagarin 👩 ‍ 🚀 

 ¿ Qué aportaciones está realizando México 🇲 🇽 en el campo de la instrumentación espacial ? 🛰 👉 https://t.co/mpXtHOXCtF 

 # Gagarin60 # DíaDeLaCosmonaútica https://t.co/Q954hvVbDw",0,0,1
"Numerosos asteroides y cometas impactan contra los astros del sistema solar . Cuando colisionan contra Marte y otros mundos lanzan fragmentos al espacio , algunos llegan a la Tierra . El de la imagen es es mayor que se ha descubierto , mide unos 35 cm y pesa 14 kg . ( Live Science ) https://t.co/WM5qgYn10l",1,0,1
Modelos teóricos creados en la Universidad de los Países Bajos muestran cómo la fusión de dos estrellas de neutrones emiten chorros de rayos gamma debido a sus poderosos campos magnéticos . https://t.co/wrRMjdAXwG,1,0,1
"La extinción de cualquier especie genera grandes estragos en la naturaleza porque todos formamos parte del ciclo de la vida . ( Sí , así como dice la canción del rey león )   🥹🥹",0,0,1
"# ImagendelDía 📸 | El panda rojo es un mamífero omnívoro que se encuentra en peligro de extinción por la pérdida de su hábitat y la caza furtiva . Lo encontramos en las regiones montañosas del Himalaya , Bután , el sur de China , la India , Nepal y Birmania . https://t.co/UtEhiKSMoy",0,1,0
"Las primeras generaciones estelares sólo se formaron con los elementos químicos primordiales ; H y He . Fueron estrelllas de 1000 masas solares   y vivieron sólo unos cuantos millones de años . Crearon los primeros átomos como el C , O y Ca al estallar como supernovas . ( MNRAS ) https://t.co/JuWGftk4yM",0,1,0
Científicos de la Universidad de Richmont enseñaron a ratones de cinco semanas de edad a manejar estos autos manipulando una serie de alambres . El premio por su desempeño fueron donitas de cereal ( Richmont University ) https://t.co/UTvz1VCOU5,0,0,0
El telescopio espacial Hubble nos sigue regalando imágenes extraordinarias como está de Júpiter y su satélite Europa ( el que posee un mar debajo de la superficie congelada ) . NASA https://t.co/WuCwhYLwQp,0,1,1
"Por el momento el trasplante de cuerpo está , técnica y éticamente , muy lejos de ser una realidad … quien sabe si en el futuro surja algún conocimiento hasta hoy desconocido . 
 🧵 🪡 

 https://t.co/2Q7dwTVTwO 
  ¡ CuriosaMente !",0,0,0
Vista de la Tierra desde la cápsula Orión de la misión Artemis 1 . https://t.co/jazoc8HxM7,0,0,0
"Nuevas simulaciones numéricas sobre la distribución de materia en la telaraña cósmica y la radiación de fondo del universo temprano arrojan luz sobre el periodo de inflación del cosmos , cuando tenía menos de un segundo de existencia . ( Universe Today ) https://t.co/avKiT7yVOp",1,1,1
"¡ Aprecio tu consulta , @JAvelaz ! Se trata de un integrante del género # Vaejovis . No son considerados de importancia médica # NIM ✅ 
 En Morelos se hallan , también , especies del género # Centruroides , considerados de importancia médica . Saludos https://t.co/5DeEX8UGZ7",0,0,0
Durante esta charla comentaré sobre algunos de los posibles caminos posibles que tomará la evolución del universo dentro de billones de billones de años . https://t.co/0TzSULxarU,1,1,0
"¡ Hola , @Ortiz_Alx ! Se trata de una integrante del género # Loxosceles , conocidas como violinistas ( ⁸ₒₒ⁸ ) 

 Son arañas tímidas y huidizas , consideradas de importancia médica # IM ⚠ ️ 

 Te comparto info 
 https://t.co/F3mzksDp7D 
 https://t.co/qLlLftwHXv 
 https://t.co/ka2q0IJh90 https://t.co/raCJSDzBVq",0,0,1
"Aunque las galaxias espirales suelen tener un par de brazos que se pueden convertir en varios , la galaxia NGC 4618 posee uno solo . ( Evan Gough / Universe Today ) https://t.co/iFRRD4GaHd",1,1,1
Un posible habitat para las futuras misiones a Marte serán las cuevas . El perro robot Au-Spot será el responsable de explorarlas.(NASA / JPL / Caltec ) https://t.co/MY9XuzqK72,0,1,0
"🤓 Hace 240 años William Herschel observó a # Urano y en un principio lo reportó como un cometa . 
 👉 Dos años después , tras varias observaciones , se reconoció como # planeta . 
 💫 Te compartimos mas información sobre el planeta que lleva el nombre de dios del cielo . 
 # NDE2021 # URANO https://t.co/YbzrPS9RVT",0,0,0
""" Con capacidad de visitar hasta mil flores por noche , los murciélagos garantizan el flujo de genes entre los agaves , la reproducción sexual cruzada y por tanto la variabilidad genética que mantiene sanas , vigorosas y fuertes a las plantas . "" 
 Nuevo número 137-138 . 
 Ya a la venta . https://t.co/pXcX3DK3Ph",1,0,1
"Hola amigos ! ! 

 El próximo martes estare dando una conferencia sobre los retos que he enfrentado como Divulgadora Científica , espero puedan acompañarme 👩 🏻‍ 🔬 ✨ ❤ ️ 

 Aquí les dejo el link del canal ⬇ ️ 
 https://t.co/fSEaZ41w9f 

 @LaUASLP 
 @fcq_uaslp https://t.co/Gmm7CvI8Bf",0,0,0
( a + b)² no es a² + b² sino a² + 2ab + b² 😜 .,0,0,0
"¡ Aprovecha este # DistanciamientoSocial para olvidar a tu ex ! 
 Estudios indican que el evitar todo tipo de contacto es clave para superar una relación . 
 Y recuerda , por tu bien y el de todos ante esta pandemia # YoMeQuedoEnCasa https://t.co/96DDOR9g8k",0,0,0
"Escuche / descargue ( MP3 ) 21/06/30 La Supernova Perdida . Gracias por su apoyo a El Explicador : Patreon https://t.co/leMX8fIBDW , PayPal   elexplicadorpatrocinio@gmail.com , https://t.co/jivnRwnynT , https://t.co/6kLW6GIka7 Suscríbase ! !",0,0,0
"No dejen de ver los 99 videos que instituciones y organizaciones de divulgación científica realizaron para La Noche de las Estrellas 2020 # Hubble30 # Astronomía # CienciayTecnología 

 https://t.co/WXoCjE8wmC https://t.co/5aMFCZuWdR",0,0,0
# ImagendelDía 📸 |   ¡ Nos es un vampiro chupa sangre ! 🧛 🦇 Te presentamos a un murciélago que se alimenta de frutas y dispersa grandes cantidades de semillas . Esta función ayuda a la regeneración de los bosques y selvas . # CienciaOTruco # Halloween https://t.co/LfcQJIjKlX,0,0,1
"Científicamente las “ razas ” no existen . Son un intento artificial por hacer grupos excluyentes donde realmente no hay divisiones . Incluso las razas de perros no son clasificaciones biológicas , sólo categorías que comparten ciertas características . 🤷 ‍ ♀ ️",0,0,1
"¡ Te esperamos a las 16:00 horas en nuestro Facebook para buscar rocas más allá de Neptuno ! ☄ ️ 🔭 

 Un evento más de @CaDistancia # CómoVes https://t.co/pdxZkvRunP",0,1,0
"El Monte Olimpo , ubicado en Marte , es el volcán más grande que conocemos en el Sistema Solar . 

 ¡ # RedescubreLaCiencia con la astronomía ! https://t.co/V6vUNiodxp",0,0,0
"# ImagendelDía 📸 | Conocida como menta gatuna , la nepeta cataria es nativa de Europa y crece en terrenos descuidados . Mide hasta 60 cm y cuando los gatos tienen contacto con ésta se comportan como si estuvieran bajo la influencia de sustancias tóxicas . https://t.co/3CP55ZU5fz",0,0,1
"¿ Conoces el quehacer científico de la UNAM ? Te invitamos a la exposición gratuita “ Un recorrido por el Subsistema de la Investigación Científica ” . 

 ¡ Te esperamos del 19 al 28 de noviembre en Plaza Cuicuilco ! https://t.co/dJB2F4T3Oe",0,0,1
"Escuche / descargue ( MP3 ) 21/04/30 Calentamiento Global Antropogénico Inconsistente . Gracias por su apoyo a El Explicador : Patreon https://t.co/leMX8fIBDW , PayPal   elexplicadorpatrocinio@gmail.com , https://t.co/jivnRwnynT , https://t.co/6kLW6GIka7 Suscríbase ! !",0,0,0
"Escuche / descargue ( MP3 ) 21/05/03 Los Problemas de los Padres Tiranosaurios . Gracias por su apoyo a El Explicador : Patreon https://t.co/leMX8fIBDW , PayPal   elexplicadorpatrocinio@gmail.com , https://t.co/jivnRwnynT , https://t.co/6kLW6GIka7 Suscríbase ! !",0,0,0
"33/35 
 Las civilizaciones tipo II si existieran , administran los recursos de un sistema solar completo , donde un sistema propuesto de energía son las esferas de Dyson , las cuales son megasestructuras hipotéticas que obtienen energía de su estrella , en nuestro caso sería el Sol . https://t.co/0xKa5Iminz",0,0,0
"¡ Juegan a los abrazos ! Ja . Las arañas son elementos importantes que regulan el crecimiento poblacional de otros organismos , incluidas otras arañas . En este caso una viuda ( # Latrodectus # IM ⚠ ️ ) devora a una araña lobo ( # Lycosidae # NIM ✅ ) . Gracias por compartir , @reizak19 . Saludos https://t.co/GqMQtCDsq3",0,1,0
"¿ Ya tienes tu @RevistaComoVes de enero ? 👀 

 En esta edición , conoce los riesgos de una droga sintética 100 veces más potente que la morfina , y que suele mezclarse con cocaína , heroína o cristal : el fentanilo . 

 Descubre más de esta grave amenaza : 
 https://t.co/gkaxqSLSe8 https://t.co/ViRSxhXyFc",0,0,0
# ImagendelDía 📸 | El zorro rojo es un mamífero de la familia de los cánidos que se caracteriza por ser cauteloso . Actualmente esta especie se extiende a través de Eurasia y Norteamérica . Pesa entre 3.6 y 7.6 kg y tiene una longitud de entre 45 a 90 cm . 🦊 https://t.co/uh32TD2ukH,0,0,0
"Gracias por su apoyo a El Explicador en Patreon : https://t.co/leMX8fr0Mo 
 PayPal : elexplicadorpatrocinio@gmail.com 
 Escuche / descargue ( MP3 ) Volcanes de Hielo , Nieve de Vidrio 2023/02/16 . 
 Escuche / descargue ( MP3 ) Hongos Medicinales Nuevas Perspectivas 2023/02/17 .",0,0,0
"La primera estrella que obseravará el Webb para calibrar sus instumentos es parte de la constelación de la Osa Mayor . El objetivo no es científico , se trata de una estrella muy estudiada , será para comprobar el buen funcionamiento del equipo.(https://t.co/1awgHbIj8Z ) https://t.co/dUiDFzCwRz",0,1,0
